系列,模型,任务,方法,任务类型,状态,执行机器,run_name,accuracy,precision,recall,f1,strict_f1,tolerant_f1,contract_hit,candidate_recall,avg_candidates_per_contract,multi_label_examples,multi_label_hit_accuracy,multi_label_precision,multi_label_recall,multi_label_f1,train_examples,val_examples,test_examples,runtime_minutes,完成时间,本地summary,predictions_file,multi_label_predictions_file,best_checkpoint,来源,补齐阶段说明,数据版本说明,补齐前6组标记,可用于补齐前后对比,本地metrics路径,macro_precision,macro_recall,macro_f1,strict_precision,strict_recall,tolerant_precision,tolerant_recall
CodeLlama,codellama/CodeLlama-13b-hf,vul_type,direct,type,completed,C_autodl_rtxpro6000x8,autodl_codellama_13b_e1__vul_type__direct,0.21686746987951808,0.21686746987951808,0.1485557083906465,0.1763265306122449,,,,,,521,0.18426103646833014,0.18426103646833014,0.06680584551148225,0.09805924412665984,,,1992,52.72304215,46157.82418678241,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_13b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_13b_e1__vul_type__direct/_root_autodl-tmp_hf_cache_worker_6_local_modelscope_CodeLlama-13b-hf/vul_type__direct/predictions.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_13b_e1__vul_type__direct/_root_autodl-tmp_hf_cache_worker_6_local_modelscope_CodeLlama-13b-hf/vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_13b_e1__vul_type__direct\vul_type__direct\metrics.json,0.63669,0.134444,0.080631,,,,
CodeLlama,codellama/CodeLlama-13b-hf,vul_type,prompt,type,completed,C_autodl_rtxpro6000x8,autodl_codellama_13b_e1__vul_type__prompt,0.19026104417670683,0.19026104417670683,0.13033012379642367,0.15469387755102043,,,,,,521,0.18042226487523993,0.18042226487523993,0.06541405706332637,0.09601634320735444,,,1992,53.54899293333334,46157.86137362268,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_13b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_13b_e1__vul_type__prompt/_root_autodl-tmp_hf_cache_worker_6_local_modelscope_CodeLlama-13b-hf/vul_type__prompt/predictions.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_13b_e1__vul_type__prompt/_root_autodl-tmp_hf_cache_worker_6_local_modelscope_CodeLlama-13b-hf/vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_13b_e1__vul_type__prompt\vul_type__prompt\metrics.json,0.166833,0.114292,0.050147,,,,
CodeLlama,codellama/CodeLlama-13b-hf,vul_type,qlora,type,completed,C_autodl_rtxpro6000x8,autodl_codellama_13b_e1__vul_type__qlora,0.6320281124497992,0.6320281124497992,0.4329436038514443,0.5138775510204081,,,,,,521,0.7005758157389635,0.7005758157389635,0.25400139178844816,0.372829417773238,24992,3829,1992,163.54660573333334,46157.97494769676,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_13b_e1\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_13b_e1__vul_type__qlora/_root_autodl-tmp_hf_cache_worker_6_local_modelscope_CodeLlama-13b-hf/vul_type__finetune/predictions_test.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_13b_e1__vul_type__qlora/_root_autodl-tmp_hf_cache_worker_6_local_modelscope_CodeLlama-13b-hf/vul_type__finetune/predictions_test_multi_label.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_13b_e1__vul_type__qlora/_root_autodl-tmp_hf_cache_worker_6_local_modelscope_CodeLlama-13b-hf/vul_type__finetune/checkpoints/checkpoint-3124,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_13b_e1__vul_type__qlora\vul_type__finetune\metrics.json,0.702139,0.309242,0.376887,,,,
CodeLlama,codellama/CodeLlama-34b-hf,vul_type,direct,type,completed,C_autodl_rtxpro6000x8,autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct,0.21184738955823293,0.21184738955823293,0.1451169188445667,0.17224489795918366,,,,,,521,0.19193857965451055,0.19193857965451055,0.06958942240779402,0.10214504596527067,,,1992,104.644354,46162.56074408565,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama34b_e1_gpu2_has_vul_vul_type\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/_root_autodl-tmp_hf_cache_shared_codellama34b_safetensors_AI-ModelScope_CodeLlama-34b-hf/vul_type__direct/predictions.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct/_root_autodl-tmp_hf_cache_shared_codellama34b_safetensors_AI-ModelScope_CodeLlama-34b-hf/vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__direct\vul_type__direct\metrics.json,0.610588,0.135535,0.084174,,,,
CodeLlama,codellama/CodeLlama-34b-hf,vul_type,prompt,type,completed,C_autodl_rtxpro6000x8,autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt,0.19126506024096385,0.19126506024096385,0.1310178817056396,0.15551020408163266,,,,,,521,0.18042226487523993,0.18042226487523993,0.06541405706332637,0.09601634320735444,,,1992,112.39958065,46162.63879939815,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama34b_e1_gpu2_has_vul_vul_type\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/_root_autodl-tmp_hf_cache_shared_codellama34b_safetensors_AI-ModelScope_CodeLlama-34b-hf/vul_type__prompt/predictions.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt/_root_autodl-tmp_hf_cache_shared_codellama34b_safetensors_AI-ModelScope_CodeLlama-34b-hf/vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__prompt\vul_type__prompt\metrics.json,0.292267,0.115654,0.052863,,,,
CodeLlama,codellama/CodeLlama-34b-hf,vul_type,qlora,type,completed,C_autodl_rtxpro6000x8,autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora,0.6335341365461847,0.6335341365461847,0.4339752407152682,0.5151020408163265,,,,,,521,0.6813819577735125,0.6813819577735125,0.24704244954766874,0.3626149131767109,24992,3829,1992,389.9461935,46162.90959540509,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama34b_e1_gpu2_has_vul_vul_type\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/_root_autodl-tmp_hf_cache_shared_codellama34b_safetensors_AI-ModelScope_CodeLlama-34b-hf/vul_type__finetune/predictions_test.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/_root_autodl-tmp_hf_cache_shared_codellama34b_safetensors_AI-ModelScope_CodeLlama-34b-hf/vul_type__finetune/predictions_test_multi_label.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora/_root_autodl-tmp_hf_cache_shared_codellama34b_safetensors_AI-ModelScope_CodeLlama-34b-hf/vul_type__finetune/checkpoints/checkpoint-3124,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama34b_e1_gpu2_has_vul_vul_type__vul_type__qlora\vul_type__finetune\metrics.json,0.705133,0.312854,0.381811,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_type,direct,type,completed,C_autodl_rtxpro6000x8,autodl_codellama_7b_e1_gpu4_retry__vul_type__direct,0.20481927710843373,0.20481927710843373,0.14030261348005502,0.16653061224489796,,,,,,521,0.18234165067178504,0.18234165067178504,0.06610995128740431,0.09703779366700714,,,1992,30.886946133333332,46161.47402309028,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_7b_e1_gpu4_retry\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_7b_e1_gpu4_retry__vul_type__direct/_root_autodl-tmp_hf_cache_worker_4_modelscope_safetensors_AI-ModelScope_CodeLlama-7b-hf/vul_type__direct/predictions.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_7b_e1_gpu4_retry__vul_type__direct/_root_autodl-tmp_hf_cache_worker_4_modelscope_safetensors_AI-ModelScope_CodeLlama-7b-hf/vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_type,prompt,type,completed,C_autodl_rtxpro6000x8,autodl_codellama_7b_e1_gpu4_retry__vul_type__prompt,0.18724899598393574,0.18724899598393574,0.12826685006877578,0.15224489795918367,,,,,,521,0.18426103646833014,0.18426103646833014,0.06680584551148225,0.09805924412665984,,,1992,31.524286016666668,46161.49591501158,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_7b_e1_gpu4_retry\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_7b_e1_gpu4_retry__vul_type__prompt/_root_autodl-tmp_hf_cache_worker_4_modelscope_safetensors_AI-ModelScope_CodeLlama-7b-hf/vul_type__prompt/predictions.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_7b_e1_gpu4_retry__vul_type__prompt/_root_autodl-tmp_hf_cache_worker_4_modelscope_safetensors_AI-ModelScope_CodeLlama-7b-hf/vul_type__prompt/predictions_multi_label.jsonl,,matrix_summary,,,,,,,,,,,,
CodeLlama,codellama/CodeLlama-7b-hf,vul_type,qlora,type,completed,C_autodl_rtxpro6000x8,autodl_codellama_7b_e1_gpu4_retry__vul_type__qlora,0.6445783132530121,0.6445783132530121,0.44154057771664373,0.5240816326530613,,,,,,521,0.708253358925144,0.708253358925144,0.2567849686847599,0.3769152196118488,24992,3829,1992,95.21075281666667,46161.56203363426,C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_7b_e1_gpu4_retry\matrix_summary.json,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_7b_e1_gpu4_retry__vul_type__qlora/_root_autodl-tmp_hf_cache_worker_4_modelscope_safetensors_AI-ModelScope_CodeLlama-7b-hf/vul_type__finetune/predictions_test.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_7b_e1_gpu4_retry__vul_type__qlora/_root_autodl-tmp_hf_cache_worker_4_modelscope_safetensors_AI-ModelScope_CodeLlama-7b-hf/vul_type__finetune/predictions_test_multi_label.jsonl,/root/autodl-tmp/blockchain-vuln/project/experiments/runs/autodl_codellama_7b_e1_gpu4_retry__vul_type__qlora/_root_autodl-tmp_hf_cache_worker_4_modelscope_safetensors_AI-ModelScope_CodeLlama-7b-hf/vul_type__finetune/checkpoints/checkpoint-3124,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\C_autodl_rtxpro6000x8\experiments\runs\autodl_codellama_7b_e1_gpu4_retry__vul_type__qlora\vul_type__finetune\metrics.json,0.692472,0.320381,0.39529,,,,
DeepSeek-Coder,deepseek-ai/deepseek-coder-1.3b-base,vul_type,direct,type,completed,A_8.130.211.198,machine_a_deepseekcoder13b_e1__vul_type__direct,0.2033132530120482,0.2033132530120482,0.13927097661623108,0.16530612244897958,,,,,,521,0.1765834932821497,0.1765834932821497,0.06402226861517049,0.09397344228804902,,,1992,21.824114233333333,46158.7975194213,A_8.130.211.198\experiments\runs\machine_a_deepseekcoder13b_e1\matrix_summary.json,/root/blockchain-vuln/project/experiments/runs/machine_a_deepseekcoder13b_e1__vul_type__direct/deepseek-ai_deepseek-coder-1.3b-base/vul_type__direct/predictions.jsonl,/root/blockchain-vuln/project/experiments/runs/machine_a_deepseekcoder13b_e1__vul_type__direct/deepseek-ai_deepseek-coder-1.3b-base/vul_type__direct/predictions_multi_label.jsonl,,matrix_summary,,,,,C:\Users\xudam\SynologyDrive\工作\博士\论文\代码\区块链漏洞检测\results\remote_mirror\A_8.130.211.198\experiments\runs\machine_a_deepseekcoder13b_e1__vul_type__direct\deepseek-ai_deepseek-coder-1.3b-base\vul_type__direct\metrics.json,0.050415,0.124587,0.04261,,,,
